Ia,Ib,Ic,Voltage,Torque,Speed,Condition
-24.13168121,-71.38236558,95.51404678,-279.624174,205.0765308,155.9532674,BF
-2.081316966,-83.36182142,85.44313839,-252.8549187,187.7778952,155.9104574,BF
19.77184556,-91.90574351,72.13389795,-219.8844751,171.350243,155.8676594,BF
40.75976586,-96.74270705,55.98294119,-181.8377929,155.9066481,155.8248732,BF
60.25198045,-97.75325762,37.50127718,-140.0731935,141.6019984,155.7820989,BF
77.63802034,-94.88467362,17.24665328,-94.73800323,128.4951917,155.7393364,BF
92.33915357,-88.22848036,-4.110673211,-46.91489827,116.719059,155.6965858,BF
103.6198507,-78.49340961,-25.12644113,2.75E-11,106.7360742,155.6553843,BF
103.6198507,-78.49340961,-25.12644113,3.95E-11,106.7360742,155.6553843,BF
111.9297044,-65.18593296,-46.74377141,48.65544517,97.66234035,155.6126569,BF
116.5426064,-49.06902628,-67.47358014,96.52148992,89.98942984,155.5699413,BF
117.3652319,-41.26535271,-76.0998792,116.7229342,87.06521519,155.5512612,BF
117.3652319,-41.26535271,-76.0998792,116.7229342,87.06521519,155.5512612,BF
117.3652319,-41.26535271,-76.0998792,116.7229342,87.06521519,155.5512612,BF
117.3652364,-41.26535732,-76.09987903,52.47059905,87.06524509,155.5512612,BF
117.3652461,-41.26537883,-76.09986729,23.58775762,87.06531856,155.5512611,BF
117.3652583,-41.26540792,-76.09985033,10.60427797,87.0654116,155.5512611,BF
117.3652742,-41.26544721,-76.09982699,4.002518366,87.06553458,155.5512611,BF
117.3652967,-41.26550327,-76.09979343,1.012821521,87.06570849,155.5512611,BF
117.3653307,-41.26558846,-76.09974229,0.093344286,87.06597186,155.551261,BF
117.3653679,-41.26568155,-76.09968636,0.000646817,87.06625947,155.551261,BF
117.3653679,-41.26568155,-76.09968636,0.000646799,87.06625947,155.551261,BF
117.3653679,-41.26568155,-76.09968636,0.0006468,87.06625947,155.551261,BF
117.3654291,-41.26583493,-76.09959421,0.00186942,87.06673327,155.5512609,BF
117.3657352,-41.2666018,-76.09913345,0.001497469,87.06910224,155.5512605,BF
117.3672658,-41.27043614,-76.09682969,0.001189842,87.08094709,155.5512584,BF
117.3749189,-41.28960788,-76.08531106,0.001211442,87.14017139,155.5512482,BF
117.4131899,-41.38546766,-76.02772222,0.001246621,87.43629414,155.5511971,BF
117.6046788,-41.86479275,-75.73988601,0.001435339,88.91693903,155.5509413,BF
118.5654858,-44.26207579,-74.30340999,0.002383633,96.32094699,155.5496627,BF
123.454458,-56.26518316,-67.1892748,0.00726195,133.3611673,155.5432696,BF
140.4927683,-95.77780378,-44.71496451,0.024871521,254.9172802,155.5223356,BF
177.352128,-171.3633202,-5.988807806,0.065339061,485.7620334,155.4827958,BF
221.0401102,-248.2061884,27.16607823,0.115818544,717.9675102,155.4432643,BF
272.286588,-325.8831971,53.59660908,0.176867541,949.8899617,155.4037411,BF
348.4772576,-423.6811166,75.20385905,0.269224568,1237.363908,155.3538614,BF
437.6031819,-518.6970383,81.09385636,0.378258089,1510.852109,155.3039951,BF
538.6867846,-607.3522383,68.6654537,0.502084518,1759.259227,155.2541422,BF
649.5066908,-685.4840998,35.97740899,0.637516001,1970.116951,155.2043033,BF
766.6268327,-748.7380815,-17.88875124,0.780070876,2130.832542,155.1544786,BF
885.5694019,-793.0073686,-92.56203329,0.924190856,2230.028905,155.1046686,BF
900.3238035,-797.0700315,-103.2537719,0.942069288,2237.643313,155.0984445,BF
900.3238035,-797.0700315,-103.2537719,0.942069288,2237.643313,155.0984445,BF
935.4419684,-805.2901262,-130.1518421,0.984443135,2251.301682,155.083505,BF
970.0446006,-811.3814413,-158.6631592,1.026183618,2258.33589,155.068567,BF
1081.09884,-815.3365984,-265.7622417,1.159838304,2231.58713,155.0180918,BF
1178.769114,-792.9831478,-385.7859662,1.276968481,2125.904768,154.9676338,BF
1257.785052,-744.52667,-513.258382,1.371480763,1944.014806,154.9171935,BF
1313.833597,-671.8592623,-641.9743344,1.438385633,1693.636183,154.8667716,BF
1343.951576,-578.4707573,-765.480819,1.47424592,1387.035702,154.8163689,BF
1346.795671,-469.2039875,-877.5916836,1.477467197,1040.135453,154.7659856,BF
1322.762154,-349.8793224,-972.8828319,1.448428384,671.26878,154.7156222,BF
1273.943405,-226.8273681,-1047.116037,1.389438918,299.7123494,154.6652787,BF
1203.926814,-106.3786867,-1097.548127,1.304528129,-55.85216584,154.614955,BF
1140.927554,-22.01720843,-1118.910346,1.229495562,-299.8347772,154.5775592,BF
1140.927554,-22.01720843,-1118.910346,1.229495562,-299.8347772,154.5775592,BF
1140.927554,-22.01720843,-1118.910346,1.229495562,-299.8347772,154.5775592,BF
1139.597088,-20.40279907,-1119.194289,1.225878117,-304.4704161,154.5768152,BF
1139.122641,-19.82854463,-1119.294097,1.225298986,-306.1189136,154.5765503,BF
1139.122641,-19.82854463,-1119.294097,1.225298986,-306.1189136,154.5765503,BF
1138.080634,-18.56998849,-1119.510645,1.224025414,-309.7310343,154.5759691,BF
1132.84617,-12.30223055,-1120.54394,1.217627633,-327.7035576,154.5730631,BF
1106.096751,18.38669963,-1124.483451,1.184894962,-415.2856765,154.5585342,BF
1006.303442,116.4125585,-1122.716,1.062264215,-689.2571647,154.5075546,BF
901.8780587,196.6363676,-1098.514426,0.932788694,-905.5042536,154.4565942,BF
798.4403932,257.0429615,-1055.483355,0.803221343,-1059.793847,154.4056523,BF
700.8346789,297.2081645,-998.0428433,0.679574718,-1152.608354,154.3547285,BF
612.7878865,318.1600817,-930.9479682,0.566739977,-1188.573267,154.303822,BF
536.7095555,322.1000028,-858.8095583,0.468234752,-1175.499842,154.2529325,BF
473.6499641,312.021248,-785.6712121,0.386111792,-1123.170909,154.2020594,BF
423.4130707,291.2743925,-714.6874632,0.321026991,-1042.02052,154.1512025,BF
384.8032133,263.1323799,-647.9355932,0.272447915,-941.8666587,154.1003614,BF
355.9692564,230.4074185,-586.3766748,0.23896821,-830.8446706,154.0495361,BF
334.7992781,195.1638432,-529.9631213,0.218682328,-714.660455,153.9987265,BF
319.3140896,158.5582829,-477.8723724,0.209569764,-596.2402977,153.9479325,BF
308.0093629,120.8221024,-428.8314653,0.209839009,-475.8037186,153.8971541,BF
300.1036587,81.38319105,-381.4868498,0.218188416,-351.3330498,153.8463913,BF
297.617074,62.37621247,-359.9932865,0.230820145,-291.8955428,153.8231016,BF
297.617074,62.37621247,-359.9932865,0.230820145,-291.8955428,153.8231016,BF
297.5561386,61.81100238,-359.3671409,0.224477273,-290.1336714,153.8224223,BF
297.4958683,61.24517092,-358.7410392,0.224688989,-288.3701182,153.8217431,BF
297.2045607,58.40660953,-355.6111702,0.225761533,-279.526828,153.8183469,BF
296.0073591,43.96912358,-339.9764827,0.231611816,-234.6393795,153.8013671,BF
295.3859823,-2.084080447,-293.3019019,0.254083119,-92.3914992,153.7505194,BF
