Ia,Ib,Ic,Voltage,Torque,Speed,Condition
62.41605318,-122.5529859,60.1369327,-57.26873514,-13.4668954,139.7638721,SF
83.25667739,-119.6563489,36.39967155,-51.80009135,-13.02834634,139.7486585,SF
83.25667739,-119.6563489,36.39967155,-51.80009135,-13.02834634,139.7486585,SF
100.4577195,-111.3995206,10.94180119,-44.17652277,-12.54308777,139.733419,SF
113.2335045,-98.22201299,-15.01149147,-34.42512133,-12.02963531,139.7181811,SF
120.9965013,-80.65157344,-40.34492788,-23.37947845,-11.48350549,139.7029449,SF
123.4481829,-59.48252639,-63.96565648,-10.56509182,-10.91639708,139.6877104,SF
121.2388562,-39.47243208,-81.76642408,1.41E-09,-10.41859621,139.6748462,SF
121.2388562,-39.47243208,-81.76642408,1.58E-09,-10.41859621,139.6748462,SF
113.7191589,-14.20430502,-99.51485384,12.28290436,-9.820721828,139.6596147,SF
101.1769089,11.75262142,-112.9295303,24.43284036,-9.214149343,139.6443849,SF
84.17300725,37.24399267,-121.4169999,35.29985213,-8.606704602,139.6291567,SF
63.43527986,61.1881071,-124.623387,44.59328113,-8.002989421,139.6139301,SF
43.34642208,79.60903148,-122.9554536,50.84545702,-7.490958283,139.6008521,SF
43.34642208,79.60903148,-122.9554536,50.84545702,-7.490958283,139.6008521,SF
18.23530584,97.83222862,-116.0675345,55.36190353,-6.912518664,139.5856286,SF
-7.701033366,111.8313455,-104.1303122,58.21156229,-6.356561584,139.5704068,SF
-33.31640672,120.9286536,-87.6122469,58.60479979,-5.826429973,139.5551866,SF
-57.47118172,124.7623762,-67.29119443,55.81576803,-5.33111156,139.5399681,SF
-76.91829621,123.5899651,-46.6716689,51.29410868,-4.921797211,139.5264008,SF
-76.91829621,123.5899651,-46.6716689,51.29410868,-4.921797211,139.5264008,SF
-95.49291279,117.1720578,-21.67914502,43.8738556,-4.504453519,139.5111854,SF
-109.8846913,105.6532809,4.231410438,34.53265798,-4.134724059,139.4959717,SF
-119.4563508,89.5346371,29.92171374,23.60074396,-3.816669041,139.4807596,SF
-123.7611559,69.49921683,54.26193907,11.35759864,-3.55404898,139.4655492,SF
-123.0346763,49.26464209,73.77003419,-2.17E-09,-3.371093216,139.4521021,SF
-123.0346763,49.26464209,73.77003419,-2.34E-09,-3.371093216,139.4521021,SF
-117.1423502,24.42953051,92.71281969,-12.56630339,-3.220334463,139.4368948,SF
-106.0962309,-1.442197671,107.5384285,-25.10137017,-3.131326139,139.4216892,SF
-90.39006423,-27.19556763,117.5856319,-36.29145554,-3.104973938,139.4064852,SF
-70.7307898,-51.72575145,122.4565413,-46.0383813,-3.139636272,139.3912829,SF
-49.06659477,-72.91158845,121.9781832,-53.89323289,-3.23434632,139.3768148,SF
-49.06659477,-72.91158845,121.9781832,-53.89323289,-3.23434632,139.3768148,SF
-24.29443923,-91.93919578,116.233635,-58.82765453,-3.389120685,139.3616158,SF
1.567753664,-106.8990555,105.3313018,-62.3897658,-3.603657392,139.3464183,SF
27.34093268,-117.0990792,89.75814647,-62.95401976,-3.872975391,139.3312226,SF
51.92609177,-122.1101927,70.18410097,-61.36875674,-4.195612297,139.3160285,SF
74.1616619,-121.6434665,47.48180459,-55.4350136,-4.564644903,139.3008361,SF
74.80608509,-121.5420192,46.73593407,-55.22673298,-4.576930216,139.300364,SF
74.80608509,-121.5420192,46.73593407,-55.22673298,-4.576930216,139.300364,SF
93.6721261,-115.5273383,21.85521223,-47.46171257,-4.990793248,139.2851733,SF
108.4082694,-104.3891126,-4.019156801,-38.00798982,-5.44104494,139.2699842,SF
118.3931497,-88.59659893,-29.79655079,-27.52058115,-5.92717442,139.2547968,SF
123.0658248,-68.83086063,-54.23496419,-14.07596798,-6.4327028,139.2396111,SF
122.3485253,-46.00042721,-76.3480981,-1.099275988,-6.959280076,139.224427,SF
122.0918886,-44.31102899,-77.7808596,-1.17E-09,-6.996808209,139.2233647,SF
122.0918886,-44.31102899,-77.7808596,-9.70E-10,-6.996808209,139.2233647,SF
115.6093036,-19.29367588,-96.31562772,13.47195116,-7.537819239,139.2081824,SF
104.0244726,6.614231569,-110.6387042,26.1036947,-8.082359542,139.1930018,SF
87.8524054,32.28746922,-120.1398746,37.52499292,-8.62649237,139.1778228,SF
67.78454382,56.63974978,-124.4242936,46.54744775,-9.170448913,139.1626455,SF
44.71930278,78.45146572,-123.1707685,55.72719455,-9.683839601,139.1474698,SF
43.32047999,79.61505548,-122.9355355,56.18578252,-9.713302664,139.1465961,SF
43.32047999,79.61505548,-122.9355355,56.18578252,-9.713302664,139.1465961,SF
18.19446506,97.84430342,-116.0387685,61.65203324,-10.21230394,139.1314222,SF
-7.734275294,111.8160072,-104.0817319,64.38310481,-10.68381755,139.1162499,SF
-33.34150336,120.9224599,-87.58095651,64.22945761,-11.12448257,139.1010793,SF
-57.50261651,124.7433324,-67.24071589,61.56227066,-11.52851396,139.0859104,SF
-79.11766645,123.1052308,-43.98756432,56.44576821,-11.88644864,139.0707431,SF
-80.1793246,122.867454,-42.68812941,56.00106844,-11.90440825,139.0699358,SF
-80.17932461,122.867454,-42.68812941,56.00106844,-11.90440825,139.0699358,SF
-98.1242882,115.5999232,-17.475635,47.99653849,-12.21690007,139.0547703,SF
-111.7575893,103.2884132,8.469176117,38.01941221,-12.47988241,139.0396064,SF
-120.4894172,86.48265947,34.00675768,26.47665474,-12.69280041,139.0244442,SF
-123.9152389,65.90106715,58.01417176,13.57683813,-12.85108785,139.0092836,SF
-121.8886717,42.47829326,79.41037846,0.335702703,-12.95213062,138.9941247,SF
-121.7661146,41.85407468,79.91203991,-2.54E-09,-12.95391099,138.993739,SF
-121.7661146,41.85407468,79.91203991,-2.70E-09,-12.95391099,138.993739,SF
-114.2600494,16.58539817,97.67465118,-12.86500589,-12.99935459,138.9785818,SF
-101.7329266,-9.366030299,111.0989569,-25.47641195,-12.98948147,138.9634263,SF
-84.7431604,-34.85627069,119.5994311,-36.67028835,-12.9261835,138.9482724,SF
-64.00950872,-58.77544277,122.7849515,-46.70310877,-12.80807451,138.9331201,SF
-40.47250058,-80.03105091,120.5035515,-54.40802989,-12.63468313,138.9179695,SF
-40.40240616,-80.0869925,120.4893987,-54.42173194,-12.63413263,138.9179263,SF
-40.40240616,-80.0869925,120.4893987,-54.42173194,-12.63413263,138.9179263,SF
-15.11641143,-97.75498525,112.8713967,-59.35928254,-12.41477819,138.9027774,SF
10.84111683,-111.0748174,100.2337005,-61.83733207,-12.14879813,138.8876301,SF
36.30719884,-119.457708,83.15050919,-61.47445183,-11.84174229,138.8724844,SF
60.17885905,-122.5229654,62.34410634,-58.26871875,-11.49465405,138.8573404,SF
79.85743796,-120.4971194,40.63968142,-53.45842796,-11.14191531,138.8433564,SF
79.85743796,-120.4971194,40.63968142,-53.45842796,-11.14191531,138.8433564,SF
97.75480673,-113.1758088,15.42100208,-45.7992012,-10.73513242,138.8282156,SF
111.3412453,-100.8105617,-10.53068363,-35.99833141,-10.30310769,138.8130764,SF
120.0179393,-83.96029401,-36.05764529,-24.76635203,-9.853549768,138.7979389,SF
123.4188778,-63.3445054,-60.07437236,-12.78020177,-9.391594632,138.782803,SF
121.7186866,-42.14392051,-79.57476608,-6.29E-10,-8.960219596,138.7690758,SF
121.7186866,-42.14392051,-79.57476608,-4.77E-10,-8.960219596,138.7690758,SF
114.7891467,-17.04195182,-97.74719488,12.19039164,-8.491580395,138.7539431,SF
102.7786122,8.900506274,-111.6791184,24.69778597,-8.024792228,138.738812,SF
86.23614076,34.49894769,-120.7350885,36.01557129,-7.569509058,138.7236825,SF
65.87105854,58.66801356,-124.5390721,45.70166034,-7.130219852,138.7085547,SF
44.31001655,78.79869143,-123.108708,52.56956691,-6.739478159,138.6945149,SF
44.31001655,78.79869143,-123.108708,52.56956691,-6.739478159,138.6945149,SF
19.28797117,97.17490031,-116.4628715,58.71719099,-6.351337214,138.6793903,SF
-6.64703622,111.3399195,-104.6928833,61.65431275,-5.992504205,138.6642673,SF
-32.28530143,120.6638037,-88.37850225,60.97145879,-5.67287865,138.649146,SF
-56.51793971,124.7196281,-68.20168841,58.21682086,-5.395224106,138.6340263,SF
-76.87231681,123.6105996,-46.73828275,53.32526946,-5.178202734,138.6199565,SF
-76.87231681,123.6105996,-46.73828275,53.32526946,-5.178202734,138.6199565,SF
-95.45881554,117.2063027,-21.74748717,45.7601281,-4.993118744,138.60484,SF
-109.8587913,105.7009182,4.157873058,36.12246263,-4.860435699,138.5897251,SF
-119.4437774,89.60048584,29.84329155,24.82485503,-4.782167608,138.5746119,SF
-123.7689901,69.57031027,54.19867985,12.31846952,-4.760985863,138.5595003,SF
-122.7731869,47.486948,75.28623891,1.07E-09,-4.795138103,138.5449856,SF
-122.7731869,47.486948,75.28623891,9.07E-10,-4.795138103,138.5449856,SF
-116.496574,22.55108481,93.9454892,-12.7995865,-4.884788443,138.5298773,SF
-105.0826452,-3.351403587,108.4340488,-25.67454133,-5.032221888,138.5147706,SF
-89.05964215,-29.04635711,118.1059993,-37.10093979,-5.234371818,138.4996655,SF
-69.13803769,-53.43586055,122.5738982,-46.95369675,-5.489326234,138.4845621,SF
-46.48374465,-75.10815115,121.5918958,-55.0950419,-5.793223744,138.4696812,SF
-46.48374465,-75.10815115,121.5918958,-55.0950419,-5.793223744,138.4696812,SF
-21.54745936,-93.72830919,115.2757686,-60.17427555,-6.142008068,138.454581,SF
4.358820417,-108.2009749,103.8421545,-63.64958287,-6.53629527,138.4394826,SF
30.05266246,-117.8562861,87.80362362,-64.1299716,-6.966901941,138.4243857,SF
54.4449056,-122.2915621,67.8466565,-62.29618791,-7.432776021,138.4092906,SF
76.36044073,-121.2284498,44.86800904,-56.46703765,-7.918768331,138.394197,SF
77.8050984,-120.9467863,43.14168788,-55.97428034,-7.954572169,138.3931231,SF
77.8050984,-120.9467863,43.14168788,-55.97428034,-7.954572169,138.3931231,SF
96.10570226,-114.1479144,18.04221214,-48.23436969,-8.464508726,138.3780313,SF
110.1595856,-102.2774932,-7.882092471,-38.35501856,-8.985823762,138.3629412,SF
119.3576537,-85.85268705,-33.50496667,-26.95503168,-9.513573343,138.3478527,SF
123.2752341,-65.57354913,-57.70168502,-13.88234453,-10.04136778,138.3327659,SF
121.7393769,-42.36833365,-79.37104321,-0.469088139,-10.55676707,138.3176808,SF
121.5801993,-41.47490794,-80.10529135,1.70E-09,-10.57541255,138.3171278,SF
121.5801993,-41.47490794,-80.10529135,1.87E-09,-10.57541255,138.3171278,SF
114.4796193,-16.29620559,-98.18341368,11.63594354,-11.07654201,138.3020444,SF
102.3470535,9.631622005,-111.9786755,25.629625,-11.55362733,138.2869626,SF
85.68229739,35.19822628,-120.8805237,37.30685949,-12.00250236,138.2718824,SF
65.2352646,59.26877535,-124.5040399,47.2606578,-12.41693899,138.2568039,SF
41.88136882,80.81845247,-122.6998213,54.92465761,-12.79743927,138.2417271,SF
39.63074275,82.62522606,-122.2559688,55.63672907,-12.82797723,138.2403413,SF
39.63074275,82.62522606,-122.2559688,55.63672907,-12.82797723,138.2403413,SF
14.31103433,100.2313471,-114.5423814,60.79291163,-13.14466804,138.2252662,SF
-11.65629631,113.5203312,-101.8640349,63.31644858,-13.42007009,138.2101928,SF
-37.09849203,121.8368012,-84.73830916,63.39232241,-13.63573714,138.1951211,SF
-60.93496369,124.8554392,-63.92047552,60.59118202,-13.79771291,138.180051,SF
-82.0897606,122.4336109,-40.34385025,55.42250952,-13.89911892,138.1649825,SF
-83.16204145,122.1398374,-38.97779598,54.94590094,-13.90304867,138.1641514,SF
-83.16204145,122.1398374,-38.97779598,54.94590094,-13.90304867,138.1641514,SF
-100.5026759,114.0504991,-13.54782328,46.47759824,-13.9389605,138.1490847,SF
-113.4278665,101.0266607,12.40120582,36.61874858,-13.91544267,138.1340196,SF
-121.3640417,83.58593496,37.7781067,25.05750057,-13.82916064,138.1189561,SF
-123.971112,62.52360829,61.44750373,12.50475679,-13.68326845,138.1038943,SF
-121.2773324,39.44708299,81.83024942,-1.75E-10,-13.48406001,138.0892531,SF
-121.2773324,39.44708299,81.83024942,-3.26E-10,-13.48406001,138.0892531,SF
-113.2544146,14.04117853,99.2132361,-12.39453641,-13.22557353,138.0741946,SF
-100.261424,-11.91580254,112.1772266,-26.0572215,-12.9136755,138.0591376,SF
-82.86308449,-37.28805075,120.1511352,-37.16660632,-12.55053963,138.0440824,SF
-61.81725802,-60.98597694,122.803235,-45.27272042,-12.1432011,138.0290287,SF
-40.39860731,-80.10119811,120.4998054,-52.5433892,-11.73929086,138.0153958,SF
-40.39860731,-80.10119812,120.4998054,-52.5433892,-11.73929086,138.0153958,SF
-15.09881683,-97.77131916,112.870136,-57.25418868,-11.26008524,138.0003453,SF
10.85921148,-111.0939209,100.2347094,-59.84646441,-10.75205233,137.9852964,SF
36.32840343,-119.4579287,83.12952526,-59.70661248,-10.21773591,137.9702491,SF
60.18284705,-122.5171845,62.33433749,-56.65220144,-9.667776352,137.9552035,SF
79.51235685,-120.5894644,41.07710759,-51.70576095,-9.160365042,137.9415853,SF
79.51235685,-120.5894644,41.07710759,-51.70576095,-9.160365042,137.9415853,SF
97.47878081,-113.3463689,15.8675881,-44.10853835,-8.594724955,137.9265428,SF
111.1494819,-101.0678121,-10.08166984,-34.45845355,-8.031873853,137.911502,SF
119.9201227,-84.28921733,-35.63090538,-23.20970008,-7.478066258,137.8964627,SF
123.3594284,-63.7376563,-59.6217721,-11.38271652,-6.938286665,137.8814251,SF
122.058623,-44.05236111,-78.00626194,2.36E-09,-6.497935367,137.8686956,SF
122.058623,-44.05236111,-78.00626194,2.53E-09,-6.497935367,137.8686956,SF
115.5186833,-19.03160909,-96.48707421,12.48751912,-6.004147826,137.853661,SF
103.8896289,6.886747361,-110.7763763,24.82673757,-5.543273686,137.8386281,SF
87.6743655,32.55603089,-120.2303964,35.85757101,-5.121165344,137.8235968,SF
67.5668903,56.88728628,-124.4541766,45.03279185,-4.741130976,137.8085671,SF
47.217832,76.34937219,-123.5672042,52.13746233,-4.446993737,137.7952582,SF
47.217832,76.34937219,-123.5672042,52.13746233,-4.446993737,137.7952582,SF
22.37085928,95.18644525,-117.5573045,58.51382504,-4.165580037,137.7802316,SF
-3.520923588,109.898538,-106.3776144,61.45951227,-3.938719012,137.7652067,SF
-29.24783923,119.8080872,-90.56024796,62.37686809,-3.771654248,137.7501833,SF
-53.71764561,124.5350156,-70.81737004,58.68790883,-3.664529959,137.7351616,SF
-75.35714918,123.8849368,-48.52778763,53.63835845,-3.621444634,137.7204836,SF
-75.35714918,123.8849368,-48.52778763,53.63835845,-3.621444634,137.7204836,SF
-94.2292907,117.8829798,-23.65368914,47.0217667,-3.640267723,137.7054652,SF
-108.9905559,106.7359781,2.254577742,38.17735458,-3.723478203,137.6904484,SF
-118.911055,90.93493495,27.97612005,25.51817464,-3.870057319,137.6754332,SF
-123.6304632,71.18793226,52.44253089,13.16820981,-4.078227013,137.6604197,SF
-122.9320785,48.37376065,74.55831783,-2.50E-10,-4.345262507,137.645413,SF
-122.9320785,48.37376065,74.55831783,-4.12E-10,-4.345262507,137.645413,SF
-116.8180502,23.46445787,93.35359237,-13.38567777,-4.669891338,137.6304027,SF
-105.5832626,-2.420455626,108.0037182,-25.83555073,-5.046750224,137.6153941,SF
-89.7171892,-28.14971007,117.8668993,-37.26102472,-5.471870943,137.6003872,SF
-69.88146367,-52.60514399,122.4866077,-47.55523244,-5.943417571,137.5853818,SF
-46.99235421,-74.65597929,121.6483335,-55.69169419,-6.449864205,137.5703781,SF
-46.03074383,-75.47300436,121.5037482,-55.92236578,-6.470633253,137.5697794,SF
-46.03074383,-75.47300436,121.5037482,-55.92236578,-6.470633253,137.5697794,SF
-21.05224651,-94.04082284,115.0930694,-61.55224031,-7.007590773,137.5547774,SF
4.855447335,-108.4184069,103.5629596,-64.42120445,-7.570583092,137.539777,SF
30.5330111,-117.9769229,87.44391184,-64.66494505,-8.150294059,137.5247783,SF
54.87210982,-122.2812805,67.40917069,-61.85167035,-8.7429565,137.5097813,SF
76.75687594,-121.1299202,44.37304422,-56.53190431,-9.334582659,137.4947859,SF
77.69186362,-120.9464625,43.25459884,-56.21061723,-9.361684071,137.4940935,SF
77.69186363,-120.9464625,43.25459884,-56.21061723,-9.361684071,137.4940935,SF
96.00576092,-114.1823685,18.17660758,-48.65947079,-9.946514864,137.4790998,SF
110.0844401,-102.3370552,-7.747384851,-38.74222757,-10.51896796,137.4641078,SF
119.309354,-85.94309961,-33.36625436,-27.31308458,-11.07038505,137.4491174,SF
123.2645507,-65.68120885,-57.58334188,-14.55857567,-11.59769792,137.4341286,SF
121.7453134,-42.47128793,-79.27402548,-1.195008971,-12.08463317,137.4191414,SF
121.3197842,-40.1294936,-81.19029059,1.56E-09,-12.12921669,137.4177011,SF
121.3197842,-40.1294936,-81.19029059,1.72E-09,-12.12921669,137.4177011,SF
113.9464117,-14.89644403,-99.04996763,12.99954149,-12.57010744,137.4027157,SF
101.5415028,11.05246239,-112.5939652,25.70698974,-12.96439863,137.387732,SF
84.65588061,36.56868033,-121.2245609,37.06516481,-13.30634548,137.37275,SF
64.01124157,60.57028554,-124.5815271,46.38888842,-13.59831493,137.3577695,SF
40.50381042,81.88790271,-122.3917131,54.83501063,-13.81084439,137.3427907,SF
39.8838941,82.38582174,-122.2697158,54.9312421,-13.81582504,137.3424118,SF
39.8838941,82.38582174,-122.2697158,54.9312421,-13.81582504,137.3424118,SF
14.62923355,100.0517338,-114.6809674,60.8670081,-13.96902513,137.3274347,SF
-11.32469849,113.3713912,-102.0466928,63.00932801,-14.0552471,137.3124592,SF
-36.80105167,121.7941438,-84.99309212,61.83115884,-14.0828064,137.2974853,SF
-60.67582224,124.8682311,-64.19240885,59.66139341,-14.03625447,137.2825131,SF
-81.86649491,122.4746816,-40.60818672,54.9915622,-13.91882799,137.2675425,SF
-82.66772415,122.2625339,-39.5948098,54.63476949,-13.9129873,137.2669273,SF
-82.66772415,122.2625339,-39.5948098,54.63476949,-13.9129873,137.2669273,SF
-100.1068387,114.3453144,-14.23847564,46.28389219,-13.73260036,137.2519584,SF
-113.1542566,101.433519,11.72073768,36.48255229,-13.48885128,137.2369911,SF
-121.238303,84.11373043,37.12457254,25.12718963,-13.18747607,137.2220255,SF
-123.9944527,63.1535611,60.84089158,13.32633184,-12.83079445,137.2070615,SF
-121.5644771,40.72685062,80.83762646,1.93E-10,-12.44342293,137.192892,SF
-121.5644771,40.72685062,80.83762647,-5.51E-11,-12.44342293,137.192892,SF
-113.8210827,15.40571848,98.41536425,-13.41779267,-11.99375414,137.1779312,SF
-101.0579551,-10.57721658,111.6351717,-24.55440682,-11.50322622,137.162972,SF
-83.80553313,-36.04885366,119.8543868,-35.62602649,-10.97260863,137.1480144,SF
-62.99830035,-59.77788353,122.7761839,-46.6314698,-10.42854272,137.1330584,SF
-40.21704757,-80.25173269,120.4687803,-52.9511587,-9.884769194,137.118614,SF
-40.21704757,-80.25173269,120.4687803,-52.9511587,-9.884769194,137.118614,SF
-14.88462221,-97.89669632,112.7813185,-57.57095463,-9.304099497,137.1036612,SF
11.07209622,-111.170591,100.0984948,-60.11758942,-8.721027633,137.0887101,SF
36.53168701,-119.5079449,82.97625791,-59.34840227,-8.141937618,137.0737606,SF
60.38452691,-122.5245646,62.14003766,-56.51843317,-7.571121447,137.0588127,SF
77.48740804,-121.0096526,43.52224451,-52.39306788,-7.128434252,137.0469164,SF
77.48740804,-121.0096526,43.52224451,-52.39306788,-7.128434252,137.0469164,SF
95.8491298,-114.3095859,18.46045611,-44.83650761,-6.595589442,137.0319715,SF
109.9831545,-102.5151587,-7.467995836,-35.23044305,-6.090861039,137.0170281,SF
119.2670097,-86.16012541,-33.10688431,-24.10444364,-5.621974507,137.0020864,SF
123.3075654,-65.94475791,-57.36280746,-12.27638851,-5.192783766,136.9871463,SF
122.2796369,-45.56560574,-76.71403114,-2.94E-09,-4.85265813,136.9739435,SF
122.2796369,-45.56560574,-76.71403114,-2.78E-09,-4.85265813,136.9739435,SF
116.0958851,-20.66376228,-95.43212278,12.32649405,-4.517351079,136.9590064,SF
104.7753152,5.235356762,-110.0106719,24.79198813,-4.23476153,136.944071,SF
88.83497559,30.95287117,-119.7878468,36.13795672,-4.009886733,136.9291373,SF
68.95755558,55.39682667,-124.3543823,45.67065624,-3.844158029,136.9142051,SF
47.74854273,75.90033933,-123.6488821,52.75868512,-3.749166507,136.9003598,SF
47.74854273,75.90033933,-123.6488821,52.75868512,-3.749166507,136.9003598,SF
22.93793205,94.81633892,-117.754271,58.97591572,-3.705005688,136.8854308,SF
-2.941251524,109.6344023,-106.6931507,61.70457999,-3.725029661,136.8705034,SF
-28.69123635,119.6755019,-90.98426553,62.14927086,-3.807433384,136.8555776,SF
-53.21367088,124.5128954,-71.29922454,60.00387241,-3.951965129,136.8406535,SF
-75.37215753,123.8896513,-48.51749378,54.36996383,-4.156257859,136.825731,SF
-75.64596101,123.8447444,-48.19878339,54.28683408,-4.159381967,136.8255333,SF
-75.64596101,123.8447444,-48.19878339,54.28683408,-4.159381967,136.8255333,SF
-94.46318895,117.7666272,-23.30343823,46.73184045,-4.420773643,136.8106124,SF
-109.1428344,106.5612393,2.581595136,37.40012244,-4.735399102,136.7956932,SF
-119.067784,90.70782267,28.35996132,27.56941784,-5.10221188,136.7807756,SF
-123.6589499,70.89227345,52.76667648,13.51901521,-5.509394843,136.7658597,SF
-122.8678481,48.02589008,74.84195798,0.703085671,-5.956388681,136.7509454,SF
-122.7079702,46.97548296,75.73248723,-1.12E-09,-5.9767088,136.7502966,SF
-122.7079702,46.97548296,75.73248723,-1.32E-09,-5.9767088,136.7502966,SF
-116.2962381,21.9802554,94.31598273,-13.50729856,-6.458310737,136.735384,SF
-104.7740985,-3.925156475,108.699255,-25.96395695,-6.965194459,136.720473,SF
-88.65867117,-29.60851974,118.2671909,-37.31340229,-7.49171561,136.7055636,SF
-68.64191199,-53.98431459,122.6262266,-46.33204904,-8.03657783,136.6906559,SF
-46.52066209,-75.05479271,121.5754548,-55.2454507,-8.559574406,136.6763439,SF
-46.52066209,-75.05479271,121.5754548,-55.2454507,-8.559574406,136.6763439,SF
-21.60975278,-93.67026106,115.2800138,-61.07262154,-9.092786522,136.6614393,SF
4.293499443,-108.1513705,103.8578711,-63.78177995,-9.624942692,136.6465364,SF
29.98936994,-117.8142344,87.82486445,-64.28478701,-10.13920061,136.6316351,SF
54.35207163,-122.2280094,67.87593778,-61.60946764,-10.62902341,136.6167355,SF
76.305023,-121.2118926,44.90686959,-56.42903868,-11.0875942,136.6018375,SF
79.34618149,-120.5784928,41.23231127,-55.47473739,-11.15426652,136.5995926,SF
79.34618149,-120.5784928,41.23231127,-55.47473739,-11.15426652,136.5995926,SF
97.35070887,-113.376537,16.02582812,-47.8641791,-11.57097051,136.5846965,SF
111.0439783,-101.1298259,-9.914152416,-37.81013014,-11.94112996,136.569802,SF
119.8450622,-84.38131929,-35.46374287,-26.34466882,-12.26352507,136.5549091,SF
123.3481002,-63.83975205,-59.50834811,-13.33570683,-12.53259206,136.5400178,SF
121.3810475,-40.43683648,-80.94421103,-0.296252132,-12.73828908,136.5251282,SF
121.2748507,-39.88293815,-81.39191258,-5.56E-10,-12.74234037,136.5247913,SF
121.2748507,-39.88293815,-81.39191258,-3.90E-10,-12.74234037,136.5247913,SF
113.8559516,-14.63996207,-99.21598949,12.61070864,-12.88764871,136.5099033,SF
101.4037469,11.31072472,-112.7144716,25.30549515,-12.96974531,136.495017,SF
84.47855578,36.81717899,-121.2957348,36.5410605,-12.98835075,136.4801322,SF
63.83020669,60.74363741,-124.5738441,45.78110013,-12.9408517,136.4652492,SF
40.6385058,81.82254677,-122.4610526,53.64449604,-12.83250279,136.4505754,SF
40.6385058,81.82254677,-122.4610526,53.64449604,-12.83250279,136.4505754,SF
15.41136933,99.59391987,-115.0052892,57.34348748,-12.65413917,136.4356955,SF
-10.55632098,113.0760076,-102.5196866,61.4518549,-12.41947345,136.4208173,SF
-36.05842938,121.6242917,-85.56586235,61.29007662,-12.12764896,136.4059406,SF
-59.99202055,124.8763272,-64.88430662,58.38038314,-11.78418178,136.3910656,SF
-81.28106025,122.6849117,-41.40385144,52.97950768,-11.39319217,136.3761922,SF
-81.54103583,122.6187073,-41.07767143,52.8849728,-11.38758503,136.3759955,SF
-81.54103583,122.6187073,-41.07767143,52.8849728,-11.38758503,136.3759955,SF
-99.22250376,114.9602121,-15.73770839,44.9080096,-10.94695564,136.3611238,SF
-112.5388092,102.3267929,10.21201627,35.34490041,-10.47579577,136.3462536,SF
-120.9154394,85.23573225,35.67970716,23.9432346,-9.975671368,136.3313851,SF
-123.9954453,64.4498577,59.54558758,11.06785986,-9.456049992,136.3165182,SF
-122.2895836,44.42564139,77.86394221,-1.44E-09,-8.99798584,136.3038183,SF
-122.2895836,44.42564139,77.86394221,-1.61E-09,-8.99798584,136.3038183,SF
-115.3243415,19.29531325,96.02902828,-12.80267285,-8.45747806,136.2889544,SF
-103.2969044,-6.644232803,109.9411372,-25.15125187,-7.917821902,136.2740921,SF
-86.73813974,-32.23970394,118.9778437,-36.29732681,-7.387477831,136.2592315,SF
-66.36102874,-56.40510609,122.7661348,-45.72399664,-6.873342893,136.2443724,SF
-45.93311099,-75.56322571,121.4963367,-52.50194975,-6.435670207,136.231285,SF
-45.93311099,-75.56322571,121.4963367,-52.50194975,-6.435670207,136.231285,SF
-20.970507,-94.10297868,115.0734857,-58.34794108,-5.974768525,136.2164289,SF
4.947187347,-108.4730327,103.5258453,-61.0090026,-5.547793216,136.2015745,SF
30.62315621,-118.0156401,87.39248386,-61.23345994,-5.164924831,136.1867217,SF
54.95662933,-122.3066038,67.34997447,-58.14130308,-4.829774257,136.1718706,SF
75.0063224,-121.4715829,46.46526048,-53.43004723,-4.571889744,136.1583481,SF
75.0063224,-121.4715829,46.46526048,-53.43004723,-4.571889744,136.1583481,SF
93.82795986,-115.4103794,21.58241956,-46.25001492,-4.344008577,136.1435,SF
108.5138325,-104.211746,-4.302086538,-36.55505746,-4.17663334,136.1286535,SF
118.4143252,-88.37905882,-30.03526636,-25.41994295,-4.072543806,136.1138087,SF
123.1149926,-68.59278466,-54.52220798,-13.7446384,-4.032913277,136.0989654,SF
122.4162451,-46.56058394,-75.85566115,-1.79E-10,-4.060506035,136.0846629,SF
122.4162451,-46.56058394,-75.85566115,4.15E-11,-4.060506035,136.0846629,SF
116.4569967,-21.73418704,-94.7228097,13.05105095,-4.150228724,136.0698228,SF
108.2416022,-1.657722229,-106.58388,23.28055842,-4.2664728,136.0583002,SF
97.14448714,18.49499212,-115.6394793,31.90878692,-4.420970482,136.0467785,SF
79.07506205,43.70576511,-122.7808272,42.29973291,-4.675618279,136.0319424,SF
57.51074739,67.03320298,-124.5439504,51.41917236,-4.988964432,136.0171079,SF
46.75803215,76.7691767,-123.5272088,54.83170268,-5.148671009,136.0103215,SF
46.75803215,76.7691767,-123.5272088,54.83170268,-5.148671009,136.0103215,SF
21.84036554,95.54509623,-117.3854618,60.93883221,-5.540022505,135.9954894,SF
-4.040379088,110.1734502,-106.1330711,63.79700634,-5.978251029,135.9806589,SF
-29.76751414,120.021679,-90.2541649,64.19495691,-6.45964827,135.96583,SF
-54.21950154,124.606075,-70.38657346,61.85104276,-6.982615853,135.9510028,SF
-76.24356638,123.7310349,-47.48746856,56.08164467,-7.530250976,135.9361772,SF
-78.01244595,123.4069141,-45.39446816,55.71198423,-7.579083423,135.9348932,SF
-78.01244595,123.4069141,-45.39446816,55.71198423,-7.579083423,135.9348932,SF
-96.39136427,116.7340208,-20.34265657,48.28912653,-8.151303202,135.9200694,SF
-110.5333088,104.949289,5.584019816,38.42935215,-8.740480954,135.9052471,SF
